"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.19584375524573e-14,0.645457260012137,0.352,0.187,7.125580125944e-10,"Monocyte","EIF6"
6.30606677987089e-14,0.694361476656403,0.42,0.24,8.64813998191494e-10,"Monocyte","ATP5EP2"
6.77236045021345e-14,0.455086738912714,0.389,0.218,9.28761512142273e-10,"Monocyte","NDUFA2"
7.14983627858601e-14,0.912619260661638,0.323,0.17,9.80528547245285e-10,"Monocyte","CD55"
8.37108160567368e-14,0.781448178565284,0.391,0.222,1.14801013140209e-09,"Monocyte","CHMP1B"
9.88098491916389e-14,0.784523246406737,0.311,0.161,1.35507827181414e-09,"Monocyte","MOB1A"
1.68087765928249e-13,0.471123320717104,0.267,0.129,2.30515562194e-09,"Monocyte","SMAP2"
1.98507876802978e-13,0.661485991159115,0.31,0.159,2.72233702247604e-09,"Monocyte","CYC1"
3.51496609596325e-13,0.696611542319357,0.318,0.169,4.820424504004e-09,"Monocyte","OXA1L"
4.18332035678759e-13,0.677771755400204,0.36,0.199,5.7370055372985e-09,"Monocyte","PGAM1"
5.10702591327572e-13,0.758640078589768,0.415,0.251,7.00377533746632e-09,"Monocyte","ATP5I"
5.50670620214078e-13,0.765373298836596,0.28,0.143,7.55189688561586e-09,"Monocyte","NMI"
6.78568312650896e-13,0.638431213641996,0.344,0.188,9.30588583969438e-09,"Monocyte","CHCHD10"
1.37179156922684e-12,0.520575454395188,0.332,0.175,1.88127495803769e-08,"Monocyte","LSM10"
2.95252711168814e-12,0.502110063436125,0.596,0.427,4.04909568096912e-08,"Monocyte","DRAP1"
3.76632058873838e-12,0.68561478144889,0.442,0.266,5.16513205539582e-08,"Monocyte","SRSF9"
3.82116560615486e-12,0.722999060960349,0.532,0.351,5.24034651228078e-08,"Monocyte","SF3B5"
4.31477076290321e-12,0.340983720100094,0.345,0.19,5.91727662424546e-08,"Monocyte","RER1"
4.44821957046315e-12,0.32599899746242,0.95,0.891,6.10028831893317e-08,"Monocyte","COX4I1"
7.32769400713096e-12,0.71015122293341,0.261,0.131,1.00491995613794e-07,"Monocyte","C7orf50"
7.77999886736325e-12,0.648527937378669,0.342,0.192,1.0669490446702e-07,"Monocyte","C1orf43"
8.21676060525078e-12,0.728578369620611,0.355,0.198,1.12684654940409e-07,"Monocyte","MYO1G"
8.7216900368503e-12,0.828746098633913,0.407,0.241,1.19609257165365e-07,"Monocyte","LAMTOR5"
9.65516555595514e-12,0.679974622471562,0.337,0.192,1.32410940434369e-07,"Monocyte","MRPL54"
1.17195142479432e-11,0.784283156998169,0.251,0.127,1.60721418396292e-07,"Monocyte","MPC1"
1.80995218812541e-11,0.614180528236942,0.335,0.187,2.48216843079518e-07,"Monocyte","WAS"
1.86337612007037e-11,0.505877667829317,0.566,0.391,2.55543401106451e-07,"Monocyte","ATP5G3"
2.1034951558363e-11,0.701301824423619,0.277,0.147,2.8847332567139e-07,"Monocyte","BAG1"
2.58755239457287e-11,0.748919873963065,0.306,0.166,3.54856935391723e-07,"Monocyte","LYSMD2"
4.7146286874522e-11,0.621932087554651,0.319,0.182,6.46564178197195e-07,"Monocyte","VDAC1"
5.99145177915261e-11,0.577184056940814,0.251,0.128,8.21667696992989e-07,"Monocyte","POMP"
6.65953958645105e-11,0.559397264271628,0.587,0.425,9.13289258885897e-07,"Monocyte","TUBA1A"
8.22453216642316e-11,0.388424085663173,0.71,0.548,1.12791234130327e-06,"Monocyte","PSMB9"
1.13314246874552e-10,0.521089108792377,0.412,0.249,1.5539915816376e-06,"Monocyte","NDUFB7"
1.1881451378315e-10,0.668826622968956,0.279,0.152,1.62942224202212e-06,"Monocyte","C7orf73"
1.43052236722951e-10,0.475587117365488,0.582,0.404,1.96181837441856e-06,"Monocyte","UBL5"
1.61951341226541e-10,0.718504153082782,0.258,0.137,2.22100069358078e-06,"Monocyte","NDUFS3"
1.66506586296578e-10,0.704664127679625,0.318,0.185,2.28347132447126e-06,"Monocyte","CKLF"
1.76630265968925e-10,0.434974259387791,0.408,0.249,2.42230746749783e-06,"Monocyte","PRDX6"
2.68989497342886e-10,0.371475374244217,0.621,0.443,3.68892196656034e-06,"Monocyte","PRR13"
3.93824528543973e-10,0.505188498765053,0.426,0.276,5.40090958445205e-06,"Monocyte","OSTF1"
4.59714044609427e-10,0.358490444772683,0.324,0.181,6.30451840777368e-06,"Monocyte","SNX2"
7.55753903902701e-10,0.487104567839615,0.29,0.164,1.03644090381216e-05,"Monocyte","TMEM147"
1.02532049517379e-09,0.569632593765863,0.276,0.156,1.40612452708133e-05,"Monocyte","MARCKSL1"
1.24244303734145e-09,0.809134889982181,0.292,0.163,1.70388638141006e-05,"Monocyte","ACTR2"
1.28706467705797e-09,0.467516283096264,0.451,0.296,1.7650804981173e-05,"Monocyte","NDUFB10"
1.30400223952165e-09,0.498843927840703,0.426,0.276,1.78830867127999e-05,"Monocyte","ATP5C1"
1.32381372530688e-09,0.685375834701312,0.313,0.183,1.81547814288585e-05,"Monocyte","NDUFB5"
1.50290424549837e-09,0.508469816495253,0.405,0.259,2.06108288227647e-05,"Monocyte","UQCRQ"
1.59779767194834e-09,0.74120128751467,0.254,0.138,2.19121972730996e-05,"Monocyte","TRAPPC2L"
1.61323243652589e-09,0.415668703711561,0.52,0.346,2.21238696345161e-05,"Monocyte","HCLS1"
1.68808478306914e-09,0.655228124290127,0.436,0.279,2.31503947150102e-05,"Monocyte","PSMB7"
2.89889312554692e-09,0.417070734321115,0.436,0.289,3.97554203237505e-05,"Monocyte","HMGB2"
3.26536819805767e-09,0.909385825867065,0.267,0.148,4.47812594681629e-05,"Monocyte","ERP44"
3.34622884956559e-09,0.449193343173392,0.399,0.246,4.58901824429425e-05,"Monocyte","RAB5C"
3.40992589720202e-09,0.591362746957705,0.481,0.336,4.67637237542284e-05,"Monocyte","CRIP1"
4.3786150261127e-09,0.475605930571885,0.316,0.188,6.00483264681095e-05,"Monocyte","PSMB2"
4.58015536608514e-09,0.699542118537847,0.303,0.18,6.28122506904916e-05,"Monocyte","HADHA"
5.14744069590733e-09,0.419458876059529,0.455,0.294,7.05920017036732e-05,"Monocyte","FIS1"
5.28113974773703e-09,0.561621338973653,0.25,0.138,7.24255505004656e-05,"Monocyte","CAST"
5.49520051684738e-09,0.587351440972305,0.442,0.292,7.53611798880449e-05,"Monocyte","EVI2B"
5.67492497438593e-09,0.395436984425633,0.533,0.369,7.78259210987287e-05,"Monocyte","NDUFB11"
8.25059132125716e-09,0.543668173988011,0.366,0.233,0.000113148609379721,"Monocyte","CHMP2A"
1.01256345530487e-08,0.530970559451815,0.417,0.271,0.00013886295226051,"Monocyte","GDI2"
1.0255473803511e-08,0.257678501174636,0.538,0.378,0.00014064356774135,"Monocyte","H2AFZ"
1.4729238939637e-08,0.433202032425192,0.264,0.152,0.000201996782818181,"Monocyte","SELPLG"
1.58030726282732e-08,0.271485188967663,0.418,0.268,0.000216723338024138,"Monocyte","FAM49B"
1.92049911529324e-08,0.404540213361681,0.418,0.271,0.000263377248671315,"Monocyte","PRDX1"
2.20567040187802e-08,0.38996468906896,0.679,0.531,0.000302485638913552,"Monocyte","ENO1"
2.2665503474073e-08,0.434762010418069,0.305,0.183,0.000310834714643438,"Monocyte","XAF1"
2.5429909733532e-08,0.394418133876963,0.476,0.321,0.000348745782085658,"Monocyte","ATP5H"
3.04324130340206e-08,0.265761056414977,0.801,0.687,0.000417350112348558,"Monocyte","CHCHD2"
3.92310701702314e-08,0.7562157981095,0.282,0.169,0.000538014896314554,"Monocyte","PFDN2"
4.60449589567702e-08,0.406159354013944,0.634,0.484,0.000631460567133146,"Monocyte","PPP1CA"
4.66079166372424e-08,0.380541881309706,0.344,0.211,0.000639180968763142,"Monocyte","DBNL"
4.66917458030736e-08,0.254254692199189,0.877,0.785,0.000640330601943351,"Monocyte","CORO1A"
7.0989154332679e-08,0.283107822860727,0.316,0.193,0.00097354526251836,"Monocyte","FMNL1"
7.21822519533788e-08,0.352283378981685,0.583,0.41,0.000989907403288637,"Monocyte","TRAPPC1"
8.48023213873006e-08,0.346741080211964,0.407,0.261,0.00116297903550544,"Monocyte","POLR1D"
9.3106220733219e-08,0.463805256377138,0.313,0.191,0.00127685871113536,"Monocyte","CSK"
1.02103890675664e-07,0.492846191236923,0.263,0.155,0.00140025275672606,"Monocyte","LRPAP1"
1.08062953696475e-07,0.42921370885994,0.269,0.161,0.00148197534699346,"Monocyte","DECR1"
1.65558860620862e-07,0.372733040102032,0.352,0.225,0.00227047421455451,"Monocyte","POLR2J"
1.77762123687586e-07,0.79784810760786,0.267,0.162,0.00243782976425155,"Monocyte","C1orf86"
2.01155089030181e-07,0.434610763911451,0.253,0.147,0.0027586408909599,"Monocyte","RNASEH2C"
2.34813141375412e-07,0.663433300336707,0.266,0.159,0.0032202274208224,"Monocyte","IDH2"
2.44011191474769e-07,0.517356335124243,0.297,0.187,0.00334636947988498,"Monocyte","HERPUD1"
2.66717310015707e-07,0.447810941170627,0.292,0.182,0.00365776118955541,"Monocyte","SQSTM1"
2.70446894656828e-07,0.39423973813099,0.25,0.147,0.00370890871332374,"Monocyte","CMTM6"
3.27882289985482e-07,0.325836890476731,0.64,0.491,0.0044965777248609,"Monocyte","SLC25A3"
3.51331699066648e-07,0.422258797366285,0.626,0.464,0.00481816292100001,"Monocyte","NEDD8"
3.54074976005592e-07,0.376985744988819,0.256,0.155,0.00485578422094068,"Monocyte","KDELR2"
3.7030833976992e-07,0.276611759232337,0.353,0.227,0.00507840857160469,"Monocyte","NDUFC2"
3.70845786745733e-07,0.379628114762496,0.358,0.226,0.00508577911943098,"Monocyte","BUD31"
4.26378260698357e-07,0.406393247743295,0.587,0.441,0.00584735146721727,"Monocyte","TPM3"
4.84567028946614e-07,0.643702280066286,0.329,0.209,0.00664535223497387,"Monocyte","ALKBH7"
5.10222027738649e-07,0.388159032171318,0.329,0.213,0.00699718488840784,"Monocyte","ATF4"
5.11024084381972e-07,0.351283186893067,0.263,0.157,0.00700818429321437,"Monocyte","WSB1"
6.44229269264329e-07,0.360539485502814,0.386,0.253,0.00883496019869101,"Monocyte","SP110"
7.89358869601742e-07,0.455173573944685,0.264,0.161,0.0108252675377183,"Monocyte","PSMD9"
8.65526232018965e-07,0.552775887713029,0.276,0.173,0.0118698267459081,"Monocyte","HSD17B10"
9.2789625782963e-07,0.383005095845595,0.308,0.199,0.0127251692798755,"Monocyte","LAPTM4A"
1.13714412153243e-06,0.413761524858005,0.579,0.424,0.0155947944826957,"Monocyte","PCBP1"
1.64879077368951e-06,0.271295317799112,0.465,0.323,0.022611516670378,"Monocyte","DBI"
1.96195806889676e-06,0.37726148885551,0.436,0.301,0.0269062929568502,"Monocyte","NDUFA1"
2.41166019177008e-06,0.684016703768111,0.258,0.161,0.0330735078699349,"Monocyte","TWF2"
3.59658324988743e-06,0.366685068709987,0.593,0.458,0.0493235426889562,"Monocyte","PARK7"
3.64062134772247e-06,0.2662344012119,0.3,0.193,0.049927481162666,"Monocyte","C19orf10"
4.03073976462665e-06,0.343911970278719,0.298,0.193,0.0552775651320898,"Monocyte","MX1"
4.20793335731418e-06,0.353097853331881,0.266,0.166,0.0577075980622066,"Monocyte","COX6A1P2"
4.49953914949397e-06,0.505002519162996,0.394,0.273,0.0617066798961603,"Monocyte","SCAND1"
5.20361100408984e-06,0.38766741775282,0.344,0.229,0.071362321310088,"Monocyte","ERGIC3"
7.88882725744067e-06,0.336036113064232,0.392,0.27,0.108187377008541,"Monocyte","MDH2"
1.89702250326107e-05,0.270974398645773,0.712,0.557,0.260157666097223,"Monocyte","ANXA1"
2.58737800931108e-05,0.444161777998991,0.558,0.451,0.354833020196922,"Monocyte","PGK1"
2.73832593837842e-05,0.263862510339687,0.483,0.358,0.375534019189216,"Monocyte","LCP1"
3.443183969698e-05,0.333801699895812,0.267,0.176,0.472198249604384,"Monocyte","VPS29"
3.4580951573604e-05,0.341213624262523,0.297,0.198,0.474243169880405,"Monocyte","CHMP5"
3.60590855015275e-05,0.29224243274651,0.429,0.306,0.494514298567948,"Monocyte","SSU72"
3.84741133283573e-05,0.512523292902053,0.319,0.232,0.527633990185091,"Monocyte","METTL9"
4.15805045175244e-05,0.344979911607699,0.337,0.23,0.570235038953329,"Monocyte","TCF25"
4.24953789868177e-05,0.331124099296226,0.297,0.199,0.582781627425217,"Monocyte","M6PR"
4.25811744755311e-05,0.308117789097966,0.254,0.165,0.583958226757434,"Monocyte","CCT5"
4.38831908844417e-05,0.343392801803905,0.535,0.395,0.601814079789234,"Monocyte","JTB"
4.58200570001566e-05,0.317895139266806,0.42,0.301,0.628376261700147,"Monocyte","TMEM258"
5.35074441796457e-05,0.376518132757741,0.329,0.23,0.733801089479661,"Monocyte","ATP6AP2"
5.9616505518445e-05,0.252143349509472,0.301,0.205,0.817580756679955,"Monocyte","RNF213"
6.26324372281495e-05,0.320392665655737,0.3,0.207,0.858941244146842,"Monocyte","MYEOV2"
6.3658237041464e-05,0.333466758906257,0.313,0.217,0.873009062786637,"Monocyte","NDUFS8"
7.17337151179276e-05,0.402661579168166,0.292,0.197,0.983756169127259,"Monocyte","DPP7"
0.000112796611777766,0.351410616351921,0.271,0.184,1,"Monocyte","ETFB"
0.00012801199693202,0.327116014558003,0.311,0.21,1,"Monocyte","DCTN3"
0.000137420100343899,0.314576616533485,0.301,0.21,1,"Monocyte","NDUFA3"
0.000194027752856929,0.4312101629195,0.368,0.26,1,"Monocyte","PSMD4"
0.000235813076310709,0.39246490027695,0.376,0.274,1,"Monocyte","IGBP1"
0.000249629370516535,0.433597842596459,0.66,0.536,1,"Monocyte","ATP6V0E1"
0.00042185806671502,0.310487265773382,0.324,0.231,1,"Monocyte","TOMM22"
0.000428365142072451,0.521620451098931,0.36,0.252,1,"Monocyte","ATRAID"
0.000461740249590337,0.288339798976196,0.277,0.197,1,"Monocyte","MGST3"
0.000466960263892702,0.26536190475636,0.251,0.172,1,"Monocyte","PPCS"
0.000470380725853481,0.285353360887559,0.303,0.218,1,"Monocyte","P4HB"
0.000582717014498302,0.345479092770613,0.36,0.266,1,"Monocyte","AURKAIP1"
0.000701218150087168,0.641111021345793,0.282,0.199,1,"Monocyte","SNX17"
0.000937534246175487,0.321823264801124,0.449,0.337,1,"Monocyte","CALM3"
0.000991085657144675,0.317754901270662,0.269,0.19,1,"Monocyte","RBCK1"
0.00179410370538191,0.340001568733354,0.493,0.414,1,"Monocyte","TUBA1B"
0.00943802380801406,0.398324197298119,0.3,0.227,1,"Monocyte","POLR2G"
0,5.98611762713789,0.86,0.062,0,"NK_cell","GZMB"
0,3.9236178668609,0.922,0.139,0,"NK_cell","CST7"
0,5.01101017882578,0.87,0.1,0,"NK_cell","PRF1"
0,3.7247712495881,0.902,0.142,0,"NK_cell","GZMA"
0,6.37270653167948,0.865,0.126,0,"NK_cell","GNLY"
0,4.24341204205753,0.979,0.245,0,"NK_cell","NKG7"
0,5.29845322294567,0.777,0.057,0,"NK_cell","FGFBP2"
0,3.30901545810235,0.938,0.249,0,"NK_cell","CTSW"
0,2.57900816282347,0.741,0.142,0,"NK_cell","FCGR3A"
0,5.42050607732103,0.611,0.038,0,"NK_cell","SPON2"
0,3.39791617137473,0.798,0.226,0,"NK_cell","CD247"
0,4.82683333308281,0.642,0.072,0,"NK_cell","CCL4"
0,2.82724465403037,0.751,0.204,0,"NK_cell","GZMM"
0,3.11874048683964,0.58,0.062,0,"NK_cell","GZMH"
0,3.46723593825373,0.611,0.112,0,"NK_cell","HOPX"
0,3.23041397494508,0.57,0.088,0,"NK_cell","APMAP"
0,4.89189862146576,0.497,0.025,0,"NK_cell","KLRD1"
0,2.12060942413293,0.751,0.282,0,"NK_cell","CCL5"
0,5.17808794316231,0.492,0.027,0,"NK_cell","CLIC3"
0,2.1377973321556,0.798,0.334,0,"NK_cell","CD7"
0,5.45088571164463,0.477,0.019,0,"NK_cell","XCL2"
0,1.74499850281055,0.762,0.358,0,"NK_cell","ID2"
0,1.92388984212982,0.824,0.429,0,"NK_cell","PLAC8"
0,3.62096868363097,0.435,0.041,0,"NK_cell","MATK"
0,6.33707001869546,0.404,0.011,0,"NK_cell","AKR1C3"
0,2.51108877354827,0.508,0.115,0,"NK_cell","TPST2"
0,4.83784296184705,0.44,0.058,0,"NK_cell","IGFBP7"
0,1.81556694914863,0.622,0.24,0,"NK_cell","CTSC"
0,4.2183268445307,0.42,0.038,0,"NK_cell","IL2RB"
0,0.77351311059126,0.705,0.331,0,"NK_cell","FCER1G"
0,1.94597837774182,0.689,0.318,0,"NK_cell","CD63"
0,1.59216602806328,0.699,0.337,0,"NK_cell","RAP1B"
0,2.50224661898272,0.472,0.111,0,"NK_cell","C12orf75"
0,4.89590564840417,0.383,0.022,0,"NK_cell","TTC38"
0,1.85700102091901,0.518,0.162,0,"NK_cell","RHOC"
0,4.57175439323849,0.368,0.019,0,"NK_cell","S1PR5"
0,1.90137066162557,0.528,0.192,0,"NK_cell","APOBEC3G"
0,1.77218575932191,0.782,0.447,0,"NK_cell","ITGB2"
0,2.55751079257778,0.497,0.162,0,"NK_cell","ARPC5L"
0,1.27547716168677,0.902,0.575,0,"NK_cell","SRGN"
0,4.84091971777486,0.337,0.014,0,"NK_cell","PRSS23"
0,3.00051068953426,0.399,0.095,0,"NK_cell","SAMD3"
0,1.39698581756795,0.756,0.455,0,"NK_cell","IFITM1"
0,1.49597723823573,0.751,0.45,0,"NK_cell","RARRES3"
0,1.57831119199401,0.819,0.518,0,"NK_cell","HCST"
0,5.41080620757848,0.311,0.011,0,"NK_cell","XCL1"
0,1.40251960464319,0.782,0.485,0,"NK_cell","CD99"
0,2.56569836314592,0.363,0.073,0,"NK_cell","NCR3"
0,2.08163264070646,0.435,0.149,0,"NK_cell","PLEK"
0,1.11350970709065,0.907,0.621,0,"NK_cell","PTPRCAP"
0,4.59605126216077,0.301,0.015,0,"NK_cell","GPR56"
0,1.25132058044723,0.813,0.527,0,"NK_cell","CD53"
0,1.46396298894227,0.601,0.317,0,"NK_cell","PDIA3"
0,2.65195481827682,0.389,0.107,0,"NK_cell","CD300A"
0,1.68479436416905,0.544,0.264,0,"NK_cell","PPP1R18"
0,1.77880204156681,0.497,0.217,0,"NK_cell","MYO1F"
0,2.17532208375685,0.399,0.124,0,"NK_cell","ZAP70"
0,1.52524491582449,0.565,0.292,0,"NK_cell","LITAF"
0,4.56094557911969,0.275,0.014,0,"NK_cell","C1orf21"
0,1.70095591125051,0.44,0.179,0,"NK_cell","ARL4C"
0,1.87716936327352,0.477,0.216,0,"NK_cell","ALOX5AP"
0,1.75814616061583,0.435,0.175,0,"NK_cell","EFHD2"
0,4.37881833822857,0.285,0.028,0,"NK_cell","PTGDR"
0,3.67586673727996,0.285,0.028,0,"NK_cell","PLEKHF1"
0,1.9367617309505,0.523,0.267,0,"NK_cell","XBP1"
0,1.49457781432503,0.57,0.321,0,"NK_cell","SEPT7"
0,1.4039129919022,0.585,0.338,0,"NK_cell","PSMB10"
0,2.4615457339679,0.337,0.099,0,"NK_cell","CHST12"
0,1.20637708599208,0.865,0.628,0,"NK_cell","CLIC1"
0,1.46760758227546,0.539,0.303,0,"NK_cell","DHRS7"
0,2.01258124104696,0.342,0.108,0,"NK_cell","C5orf56"
0,3.57979968908021,0.259,0.028,0,"NK_cell","TBX21"
0,4.47368761585352,0.259,0.029,0,"NK_cell","HAVCR2"
0,2.65643473642104,0.29,0.06,0,"NK_cell","CX3CR1"
0,1.6513668398032,0.389,0.16,0,"NK_cell","ABI3"
0,1.35600626115013,0.508,0.279,0,"NK_cell","ANXA6"
0,1.04646638848961,0.658,0.433,0,"NK_cell","BST2"
0,2.14068695992581,0.347,0.124,0,"NK_cell","CCL3"
0,1.63741799501026,0.311,0.099,0,"NK_cell","KLRG1"
0,0.912519952953433,0.902,0.694,0,"NK_cell","IFITM2"
0,2.0302846497848,0.316,0.111,0,"NK_cell","AOAH"
0,0.97506292056519,0.741,0.539,0,"NK_cell","PSME2"
0,1.67301687509234,0.316,0.12,0,"NK_cell","UBE2F"
0,2.08171130899974,0.259,0.08,0,"NK_cell","CMC1"
0,0.996985359014081,0.839,0.665,0,"NK_cell","CALM1"
0,1.21305668077824,0.813,0.639,0,"NK_cell","RAC2"
0,1.26052770705204,0.922,0.771,0,"NK_cell","UBB"
0,0.930587337914868,0.99,0.865,0,"NK_cell","MYL12A"
0,0.744478223477277,0.891,0.795,0,"NK_cell","ARPC2"
0,1.03503163753373,0.969,0.881,0,"NK_cell","HLA-E"
0,0.726988646270303,0.984,0.91,0,"NK_cell","CFL1"
0,0.935385488743577,0.99,0.942,0,"NK_cell","PFN1"
0,0.924683289002751,0.984,0.945,0,"NK_cell","HLA-B"
0,1.10651147236039,1,0.963,0,"NK_cell","HLA-A"
0,1.22030202652022,1,0.98,0,"NK_cell","HLA-C"
0,0.92203126554146,1,1,0,"NK_cell","B2M"
2.22044604925031e-16,1.41649027989249,0.57,0.354,3.04511971194188e-12,"NK_cell","BIN2"
2.22044604925031e-16,1.14553077101579,0.601,0.398,3.04511971194188e-12,"NK_cell","CCND3"
1.11022302462516e-15,0.633456901504127,0.938,0.85,1.52255985597094e-11,"NK_cell","SERF2"
1.77635683940025e-15,0.551054126325863,1,0.992,2.4360957695535e-11,"NK_cell","ACTB"
3.33066907387547e-15,1.3960748683514,0.44,0.227,4.56767956791282e-11,"NK_cell","C9orf142"
1.33226762955019e-14,1.49652739514018,0.311,0.128,1.82707182716513e-10,"NK_cell","ITGB7"
2.53130849614536e-14,1.0010212480492,0.715,0.55,3.47143647161374e-10,"NK_cell","UCP2"
5.08482145278322e-14,1.20903068934508,0.44,0.227,6.9733241403469e-10,"NK_cell","CTSD"
5.7065463465733e-14,0.646538887195404,0.927,0.841,7.82595765969063e-10,"NK_cell","CYBA"
5.77315972805081e-14,0.774610533954772,0.834,0.753,7.91731125104889e-10,"NK_cell","TXNIP"
6.90558721316847e-14,1.81980711092639,0.368,0.168,9.47032230413924e-10,"NK_cell","LYAR"
9.85878045867139e-14,1.56055642681345,0.378,0.19,1.35203315210219e-09,"NK_cell","LAMP1"
1.0946799022804e-13,0.581372763947843,0.834,0.731,1.50124401798735e-09,"NK_cell","PSME1"
1.53432822003197e-13,1.46655296955944,0.378,0.186,2.10417772095184e-09,"NK_cell","HSPA5"
1.68531855138099e-13,0.588358324180973,0.922,0.847,2.31124586136389e-09,"NK_cell","MYL6"
2.10720330073855e-13,1.10164415525311,0.617,0.427,2.88981860663284e-09,"NK_cell","IL2RG"
5.38680211548126e-13,1.41508723726951,0.42,0.233,7.387460421171e-09,"NK_cell","HSP90B1"
6.35269614690515e-13,1.01883929743937,0.642,0.445,8.71208749586572e-09,"NK_cell","PSMB8"
6.60804744256893e-13,1.84758827185694,0.275,0.113,9.06227626273903e-09,"NK_cell","GNG2"
7.061018436616e-13,1.31338709818748,0.461,0.266,9.68348068397518e-09,"NK_cell","CALR"
1.12065912105663e-12,1.32564111228352,0.399,0.211,1.53687191861707e-08,"NK_cell","GLIPR2"
1.16484599743671e-12,0.347115612538756,1,1,1.59746980088471e-08,"NK_cell","MALAT1"
2.47069031900082e-12,1.80018372478637,0.28,0.117,3.38830470347773e-08,"NK_cell","CISD3"
3.12838643878877e-12,1.44882448923846,0.326,0.152,4.29026916215491e-08,"NK_cell","BZW1"
8.26028134781609e-12,1.58354232955883,0.29,0.129,1.1328149840395e-07,"NK_cell","SKAP1"
1.56801238659909e-11,0.563979527329079,0.803,0.693,2.150372186982e-07,"NK_cell","MYL12B"
1.61446411794941e-11,0.730829512875799,0.819,0.737,2.21407609135582e-07,"NK_cell","PPIA"
2.22737384092397e-11,1.06022552957719,0.56,0.402,3.05462048544314e-07,"NK_cell","CAP1"
2.35746977494955e-11,0.876063499838633,0.648,0.509,3.23303404936581e-07,"NK_cell","PPP1CA"
3.30875327136937e-11,1.20999624922369,0.409,0.237,4.53762423635595e-07,"NK_cell","BSG"
3.5829117450703e-11,1.7136651845792,0.264,0.115,4.91360516718942e-07,"NK_cell","SDF4"
1.01136654606648e-10,0.765715157266248,0.922,0.859,1.38698808127558e-06,"NK_cell","ACTG1"
1.39268152565819e-10,0.451037042379446,0.927,0.853,1.90992344428764e-06,"NK_cell","SH3BGRL3"
1.62499791400705e-10,1.17472482285602,0.409,0.238,2.22852213926927e-06,"NK_cell","SUN2"
2.05324868218781e-10,1.88504824957361,0.306,0.153,2.81582524275237e-06,"NK_cell","SLC9A3R1"
2.21083373830311e-10,1.5347445892214,0.259,0.116,3.03193738870888e-06,"NK_cell","PRKCH"
2.48459919305333e-10,1.60387126039656,0.275,0.128,3.40737933335333e-06,"NK_cell","PTGER2"
4.04306588208669e-10,1.14008085230644,0.487,0.333,5.54466055069369e-06,"NK_cell","CD164"
5.19972509493982e-10,1.34598912318839,0.368,0.206,7.13090299520047e-06,"NK_cell","PRMT2"
6.82486733794008e-10,1.34102255083763,0.492,0.338,9.35962306725102e-06,"NK_cell","NDUFB2"
7.03540559143789e-10,1.38119567530771,0.264,0.122,9.64835522809793e-06,"NK_cell","RCN2"
7.49111439546368e-10,1.05204971721671,0.446,0.292,1.02733142819389e-05,"NK_cell","FAM49B"
7.92607313115923e-10,1.02718800701939,0.466,0.305,1.08698166920718e-05,"NK_cell","ARPC4"
8.59941673425624e-10,1.09401526231613,0.446,0.29,1.1793240109359e-05,"NK_cell","SELT"
9.44565536897812e-10,1.25589112251117,0.337,0.18,1.29537717730166e-05,"NK_cell","ARL6IP1"
9.74112568385976e-10,1.1125164776663,0.404,0.241,1.33589797628453e-05,"NK_cell","TMED9"
1.00950248160814e-09,0.506943306035123,0.902,0.849,1.3844317032774e-05,"NK_cell","UBC"
1.57141566425878e-09,1.17746365737991,0.28,0.133,2.15503944196449e-05,"NK_cell","OPTN"
1.63073266001845e-09,0.763773290794408,0.601,0.467,2.23638676994931e-05,"NK_cell","PPIB"
2.26077578879824e-09,0.906492448239974,0.689,0.633,3.10042791675791e-05,"NK_cell","HNRNPA2B1"
2.44010389671701e-09,0.901428015856088,0.497,0.345,3.3463584839577e-05,"NK_cell","DBI"
2.64031974062107e-09,1.04096680108237,0.389,0.233,3.62093449228773e-05,"NK_cell","POLR2G"
3.35398997464154e-09,1.64591371446459,0.259,0.124,4.5996618512234e-05,"NK_cell","FKBP11"
3.54076856723395e-09,0.716790575539332,0.596,0.456,4.85581001310464e-05,"NK_cell","DRAP1"
1.28830821566339e-08,0.973683777375168,0.446,0.302,0.000176678588696078,"NK_cell","ENSA"
1.34533495455003e-08,0.577770541058322,0.72,0.583,0.000184499235666991,"NK_cell","ANXA1"
1.39065661208804e-08,1.16347382778563,0.332,0.19,0.000190714647781753,"NK_cell","JAK1"
1.46559884228736e-08,0.722987121994893,0.409,0.255,0.000200992225231289,"NK_cell","TMEM50A"
1.47268992556349e-08,1.36698378622586,0.347,0.202,0.000201964696391776,"NK_cell","FLNA"
1.92623228478794e-08,1.08397414876373,0.451,0.3,0.000264163495535819,"NK_cell","OSTF1"
2.17095981192017e-08,0.944651774576918,0.425,0.279,0.000297725428606732,"NK_cell","YWHAQ"
2.81181711248024e-08,0.885791851323679,0.347,0.206,0.00038561259880554,"NK_cell","BTN3A2"
3.05835232694562e-08,0.670792842098644,0.653,0.481,0.000419422438117323,"NK_cell","AES"
3.58563612135043e-08,1.32864279178383,0.254,0.128,0.000491734137681998,"NK_cell","FDPS"
4.29213240504822e-08,1.35281903893991,0.316,0.175,0.000588623038028313,"NK_cell","PIM1"
4.30120168370962e-08,1.77339999750159,0.295,0.159,0.000589866798903937,"NK_cell","PSMC4"
7.81755611356516e-08,0.824209974322005,0.466,0.307,0.00107209964541433,"NK_cell","STK17A"
